activityId,actors,category,subcategory,city
11530,,展览休闲,展会,上海
11531,,展览休闲,展会,上海
11532,,展览休闲,展会,上海
11533,,展览休闲,展会,上海
11534,,展览休闲,展会,上海
11535,,展览休闲,展会,上海
11536,,展览休闲,展会,上海
11537,,展览休闲,展会,上海
11538,,展览休闲,展会,上海
11539,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11540,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11541,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11542,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11543,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11544,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11545,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11546,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11547,艺人：欧阳娜娜,音乐会,其他音乐会,北京
11548,,展览休闲,展会,上海
11549,,展览休闲,展会,上海
11550,,展览休闲,展会,上海
11551,,展览休闲,展会,上海
11552,,展览休闲,展会,上海
11553,,展览休闲,展会,上海
11554,,展览休闲,展会,上海
11555,,展览休闲,展会,上海
11556,,展览休闲,展会,上海
11557,,展览休闲,特色体验,沈阳
11558,,展览休闲,特色体验,沈阳
11559,,展览休闲,特色体验,沈阳
11560,,展览休闲,特色体验,沈阳
11561,,展览休闲,特色体验,沈阳
11562,,展览休闲,特色体验,沈阳
11563,,展览休闲,特色体验,沈阳
11564,,展览休闲,特色体验,沈阳
11565,,展览休闲,特色体验,沈阳
11566,,曲苑杂坛,戏曲,苏州
11567,,曲苑杂坛,戏曲,苏州
11568,,曲苑杂坛,戏曲,苏州
11569,,曲苑杂坛,戏曲,苏州
11570,,曲苑杂坛,戏曲,苏州
11571,,曲苑杂坛,戏曲,苏州
11572,,曲苑杂坛,戏曲,苏州
11573,,曲苑杂坛,戏曲,苏州
11574,,曲苑杂坛,戏曲,苏州
11575,艺人：龚子棋,话剧歌剧,音乐剧,上海
11576,艺人：龚子棋,话剧歌剧,音乐剧,上海
11577,艺人：龚子棋,话剧歌剧,音乐剧,上海
11578,艺人：龚子棋,话剧歌剧,音乐剧,上海
11579,艺人：龚子棋,话剧歌剧,音乐剧,上海
11580,艺人：龚子棋,话剧歌剧,音乐剧,上海
11581,艺人：龚子棋,话剧歌剧,音乐剧,上海
11582,艺人：龚子棋,话剧歌剧,音乐剧,上海
11583,艺人：龚子棋,话剧歌剧,音乐剧,上海
11584,,曲苑杂坛,其他曲苑杂坛,重庆
11585,,曲苑杂坛,其他曲苑杂坛,重庆
11586,,曲苑杂坛,其他曲苑杂坛,重庆
11587,,曲苑杂坛,其他曲苑杂坛,重庆
11588,,曲苑杂坛,其他曲苑杂坛,重庆
11589,,曲苑杂坛,其他曲苑杂坛,重庆
11590,,曲苑杂坛,其他曲苑杂坛,重庆
11591,,曲苑杂坛,其他曲苑杂坛,重庆
11592,,曲苑杂坛,其他曲苑杂坛,重庆
11593,,演唱会,其他演唱会,上海
11594,,演唱会,其他演唱会,上海
11595,,演唱会,其他演唱会,上海
11596,,演唱会,其他演唱会,上海
11597,,演唱会,其他演唱会,上海
11598,,演唱会,其他演唱会,上海
11599,,演唱会,其他演唱会,上海
11600,,演唱会,其他演唱会,上海
11601,,演唱会,其他演唱会,上海
11602,,儿童亲子,其他儿童亲子,苏州
11603,,儿童亲子,其他儿童亲子,苏州
11604,,儿童亲子,其他儿童亲子,苏州
11605,,儿童亲子,其他儿童亲子,苏州
11606,,儿童亲子,其他儿童亲子,苏州
11607,,儿童亲子,其他儿童亲子,苏州
11608,,儿童亲子,其他儿童亲子,苏州
11609,,儿童亲子,其他儿童亲子,苏州
11610,,儿童亲子,其他儿童亲子,苏州
11611,,展览休闲,展会,天津
11612,,展览休闲,展会,天津
11613,,展览休闲,展会,天津
11614,,展览休闲,展会,天津
11615,,展览休闲,展会,天津
11616,,展览休闲,展会,天津
11617,,展览休闲,展会,天津
11618,,展览休闲,展会,天津
11619,,展览休闲,展会,天津
11620,,曲苑杂坛,其他曲苑杂坛,上海
11621,,曲苑杂坛,其他曲苑杂坛,上海
11622,,曲苑杂坛,其他曲苑杂坛,上海
11623,,曲苑杂坛,其他曲苑杂坛,上海
11624,,曲苑杂坛,其他曲苑杂坛,上海
11625,,曲苑杂坛,其他曲苑杂坛,上海
11626,,曲苑杂坛,其他曲苑杂坛,上海
11627,,曲苑杂坛,其他曲苑杂坛,上海
11628,,曲苑杂坛,其他曲苑杂坛,上海
11629,艺人：张超,展览休闲,展会,北京
11630,艺人：张超,展览休闲,展会,北京
11631,艺人：张超,展览休闲,展会,北京
11632,艺人：张超,展览休闲,展会,北京
11633,艺人：张超,展览休闲,展会,北京
11634,艺人：张超,展览休闲,展会,北京
11635,艺人：张超,展览休闲,展会,北京
11636,艺人：张超,展览休闲,展会,北京
11637,艺人：张超,展览休闲,展会,北京
11638,,音乐会,其他音乐会,上海
11639,,音乐会,其他音乐会,上海
11640,,音乐会,其他音乐会,上海
11641,,音乐会,其他音乐会,上海
11642,,音乐会,其他音乐会,上海
11643,,音乐会,其他音乐会,上海
11644,,音乐会,其他音乐会,上海
11645,,音乐会,其他音乐会,上海
11646,,音乐会,其他音乐会,上海
11647,,曲苑杂坛,戏曲,苏州
11648,,曲苑杂坛,戏曲,苏州
11649,,曲苑杂坛,戏曲,苏州
11650,,曲苑杂坛,戏曲,苏州
11651,,曲苑杂坛,戏曲,苏州
11652,,曲苑杂坛,戏曲,苏州
11653,,曲苑杂坛,戏曲,苏州
11654,,曲苑杂坛,戏曲,苏州
11655,,曲苑杂坛,戏曲,苏州
11656,,话剧歌剧,话剧,西安
11657,,话剧歌剧,话剧,西安
11658,,话剧歌剧,话剧,西安
11659,,话剧歌剧,话剧,西安
11660,,话剧歌剧,话剧,西安
11661,,话剧歌剧,话剧,西安
11662,,话剧歌剧,话剧,西安
11663,,话剧歌剧,话剧,西安
11664,,话剧歌剧,话剧,西安
11665,,展览休闲,展会,上海
11666,,展览休闲,展会,上海
11667,,展览休闲,展会,上海
11668,,展览休闲,展会,上海
11669,,展览休闲,展会,上海
11670,,展览休闲,展会,上海
11671,,展览休闲,展会,上海
11672,,展览休闲,展会,上海
11673,,展览休闲,展会,上海
11674,,展览休闲,展会,北京
11675,,展览休闲,展会,北京
11676,,展览休闲,展会,北京
11677,,展览休闲,展会,北京
11678,,展览休闲,展会,北京
11679,,展览休闲,展会,北京
11680,,展览休闲,展会,北京
11681,,展览休闲,展会,北京
11682,,展览休闲,展会,北京
11683,,展览休闲,展会,深圳
11684,,展览休闲,展会,深圳
11685,,展览休闲,展会,深圳
11686,,展览休闲,展会,深圳
11687,,展览休闲,展会,深圳
11688,,展览休闲,展会,深圳
11689,,展览休闲,展会,深圳
11690,,展览休闲,展会,深圳
11691,,展览休闲,展会,深圳
11692,,展览休闲,展会,北京
11693,,展览休闲,展会,北京
11694,,展览休闲,展会,北京
11695,,展览休闲,展会,北京
11696,,展览休闲,展会,北京
11697,,展览休闲,展会,北京
11698,,展览休闲,展会,北京
11699,,展览休闲,展会,北京
11700,,展览休闲,展会,北京
11701,,展览休闲,特色体验,天津
11702,,展览休闲,特色体验,天津
11703,,展览休闲,特色体验,天津
11704,,展览休闲,特色体验,天津
11705,,展览休闲,特色体验,天津
11706,,展览休闲,特色体验,天津
11707,,展览休闲,特色体验,天津
11708,,展览休闲,特色体验,天津
11709,,展览休闲,特色体验,天津
11710,,话剧歌剧,话剧,成都
11711,,话剧歌剧,话剧,成都
11712,,话剧歌剧,话剧,成都
11713,,话剧歌剧,话剧,成都
11714,,话剧歌剧,话剧,成都
11715,,话剧歌剧,话剧,成都
11716,,话剧歌剧,话剧,成都
11717,,话剧歌剧,话剧,成都
11718,,话剧歌剧,话剧,成都
11719,,展览休闲,展会,成都
11720,,展览休闲,展会,成都
11721,,展览休闲,展会,成都
11722,,展览休闲,展会,成都
11723,,展览休闲,展会,成都
11724,,展览休闲,展会,成都
11725,,展览休闲,展会,成都
11726,,展览休闲,展会,成都
11727,,展览休闲,展会,成都
11728,,展览休闲,展会,厦门
11729,,展览休闲,展会,厦门
11730,,展览休闲,展会,厦门
11731,,展览休闲,展会,厦门
11732,,展览休闲,展会,厦门
11733,,展览休闲,展会,厦门
11734,,展览休闲,展会,厦门
11735,,展览休闲,展会,厦门
11736,,展览休闲,展会,厦门
11737,,话剧歌剧,话剧,上海
11738,,话剧歌剧,话剧,上海
11739,,话剧歌剧,话剧,上海
11740,,话剧歌剧,话剧,上海
11741,,话剧歌剧,话剧,上海
11742,,话剧歌剧,话剧,上海
11743,,话剧歌剧,话剧,上海
11744,,话剧歌剧,话剧,上海
11745,,话剧歌剧,话剧,上海
11746,,展览休闲,特色体验,成都
11747,,展览休闲,特色体验,成都
11748,,展览休闲,特色体验,成都
11749,,展览休闲,特色体验,成都
11750,,展览休闲,特色体验,成都
11751,,展览休闲,特色体验,成都
11752,,展览休闲,特色体验,成都
11753,,展览休闲,特色体验,成都
11754,,展览休闲,特色体验,成都
11755,,曲苑杂坛,戏曲,苏州
11756,,曲苑杂坛,戏曲,苏州
11757,,曲苑杂坛,戏曲,苏州
11758,,曲苑杂坛,戏曲,苏州
11759,,曲苑杂坛,戏曲,苏州
11760,,曲苑杂坛,戏曲,苏州
11761,,曲苑杂坛,戏曲,苏州
11762,,曲苑杂坛,戏曲,苏州
11763,,曲苑杂坛,戏曲,苏州
11764,,音乐会,其他音乐会,杭州
11765,,音乐会,其他音乐会,杭州
11766,,音乐会,其他音乐会,杭州
11767,,音乐会,其他音乐会,杭州
11768,,音乐会,其他音乐会,杭州
11769,,音乐会,其他音乐会,杭州
11770,,音乐会,其他音乐会,杭州
11771,,音乐会,其他音乐会,杭州
11772,,音乐会,其他音乐会,杭州
11773,,展览休闲,特色体验,成都
11774,,展览休闲,特色体验,成都
11775,,展览休闲,特色体验,成都
11776,,展览休闲,特色体验,成都
11777,,展览休闲,特色体验,成都
11778,,展览休闲,特色体验,成都
11779,,展览休闲,特色体验,成都
11780,,展览休闲,特色体验,成都
11781,,展览休闲,特色体验,成都
11782,,展览休闲,特色体验,呼和浩特
11783,,展览休闲,特色体验,呼和浩特
11784,,展览休闲,特色体验,呼和浩特
11785,,展览休闲,特色体验,呼和浩特
11786,,展览休闲,特色体验,呼和浩特
11787,,展览休闲,特色体验,呼和浩特
11788,,展览休闲,特色体验,呼和浩特
11789,,展览休闲,特色体验,呼和浩特
11790,,展览休闲,特色体验,呼和浩特
11791,,话剧歌剧,音乐剧,杭州
11792,,话剧歌剧,音乐剧,杭州
11793,,话剧歌剧,音乐剧,杭州
11794,,话剧歌剧,音乐剧,杭州
11795,,话剧歌剧,音乐剧,杭州
11796,,话剧歌剧,音乐剧,杭州
11797,,话剧歌剧,音乐剧,杭州
11798,,话剧歌剧,音乐剧,杭州
11799,,话剧歌剧,音乐剧,杭州
11800,,曲苑杂坛,戏曲,苏州
11801,,曲苑杂坛,戏曲,苏州
11802,,曲苑杂坛,戏曲,苏州
11803,,曲苑杂坛,戏曲,苏州
11804,,曲苑杂坛,戏曲,苏州
11805,,曲苑杂坛,戏曲,苏州
11806,,曲苑杂坛,戏曲,苏州
11807,,曲苑杂坛,戏曲,苏州
11808,,曲苑杂坛,戏曲,苏州
11809,,话剧歌剧,话剧,武汉
11810,,话剧歌剧,话剧,武汉
11811,,话剧歌剧,话剧,武汉
11812,,话剧歌剧,话剧,武汉
11813,,话剧歌剧,话剧,武汉
11814,,话剧歌剧,话剧,武汉
11815,,话剧歌剧,话剧,武汉
11816,,话剧歌剧,话剧,武汉
11817,,话剧歌剧,话剧,武汉
11818,,儿童亲子,其他儿童亲子,天津
11819,,儿童亲子,其他儿童亲子,天津
11820,,儿童亲子,其他儿童亲子,天津
11821,,儿童亲子,其他儿童亲子,天津
11822,,儿童亲子,其他儿童亲子,天津
11823,,儿童亲子,其他儿童亲子,天津
11824,,儿童亲子,其他儿童亲子,天津
11825,,儿童亲子,其他儿童亲子,天津
11826,,儿童亲子,其他儿童亲子,天津
11827,,展览休闲,展会,上海
11828,,展览休闲,展会,上海
11829,,展览休闲,展会,上海
11830,,展览休闲,展会,上海
11831,,展览休闲,展会,上海
11832,,展览休闲,展会,上海
11833,,展览休闲,展会,上海
11834,,展览休闲,展会,上海
11835,,展览休闲,展会,上海
11836,,曲苑杂坛,其他曲苑杂坛,上海
11837,,曲苑杂坛,其他曲苑杂坛,上海
11838,,曲苑杂坛,其他曲苑杂坛,上海
11839,,曲苑杂坛,其他曲苑杂坛,上海
11840,,曲苑杂坛,其他曲苑杂坛,上海
11841,,曲苑杂坛,其他曲苑杂坛,上海
11842,,曲苑杂坛,其他曲苑杂坛,上海
11843,,曲苑杂坛,其他曲苑杂坛,上海
11844,,曲苑杂坛,其他曲苑杂坛,上海
11845,艺人：蔡依林,演唱会,流行,武汉
11846,艺人：蔡依林,演唱会,流行,武汉
11847,艺人：蔡依林,演唱会,流行,武汉
11848,艺人：蔡依林,演唱会,流行,武汉
11849,艺人：蔡依林,演唱会,流行,武汉
11850,艺人：蔡依林,演唱会,流行,武汉
11851,艺人：蔡依林,演唱会,流行,武汉
11852,艺人：蔡依林,演唱会,流行,武汉
11853,艺人：蔡依林,演唱会,流行,武汉
11854,,展览休闲,特色体验,郑州
11855,,展览休闲,特色体验,郑州
11856,,展览休闲,特色体验,郑州
11857,,展览休闲,特色体验,郑州
11858,,展览休闲,特色体验,郑州
11859,,展览休闲,特色体验,郑州
11860,,展览休闲,特色体验,郑州
11861,,展览休闲,特色体验,郑州
11862,,展览休闲,特色体验,郑州
11863,,话剧歌剧,话剧,宁波
11864,,话剧歌剧,话剧,宁波
11865,,话剧歌剧,话剧,宁波
11866,,话剧歌剧,话剧,宁波
11867,,话剧歌剧,话剧,宁波
11868,,话剧歌剧,话剧,宁波
11869,,话剧歌剧,话剧,宁波
11870,,话剧歌剧,话剧,宁波
11871,,话剧歌剧,话剧,宁波
11872,,话剧歌剧,话剧,上海
11873,,话剧歌剧,话剧,上海
11874,,话剧歌剧,话剧,上海
11875,,话剧歌剧,话剧,上海
11876,,话剧歌剧,话剧,上海
11877,,话剧歌剧,话剧,上海
11878,,话剧歌剧,话剧,上海
11879,,话剧歌剧,话剧,上海
11880,,话剧歌剧,话剧,上海
11881,,演唱会,其他演唱会,上海
11882,,演唱会,其他演唱会,上海
11883,,演唱会,其他演唱会,上海
11884,,演唱会,其他演唱会,上海
11885,,演唱会,其他演唱会,上海
11886,,演唱会,其他演唱会,上海
11887,,演唱会,其他演唱会,上海
11888,,演唱会,其他演唱会,上海
11889,,演唱会,其他演唱会,上海
11890,,演唱会,其他演唱会,上海
11891,,演唱会,其他演唱会,上海
11892,,演唱会,其他演唱会,上海
11893,,演唱会,其他演唱会,上海
11894,,演唱会,其他演唱会,上海
11895,,演唱会,其他演唱会,上海
11896,,演唱会,其他演唱会,上海
11897,,演唱会,其他演唱会,上海
11898,,演唱会,其他演唱会,上海
11899,,话剧歌剧,话剧,广州
11900,,话剧歌剧,话剧,广州
11901,,话剧歌剧,话剧,广州
11902,,话剧歌剧,话剧,广州
11903,,话剧歌剧,话剧,广州
11904,,话剧歌剧,话剧,广州
11905,,话剧歌剧,话剧,广州
11906,,话剧歌剧,话剧,广州
11907,,话剧歌剧,话剧,广州
11908,,演唱会,其他演唱会,上海
11909,,演唱会,其他演唱会,上海
11910,,演唱会,其他演唱会,上海
11911,,演唱会,其他演唱会,上海
11912,,演唱会,其他演唱会,上海
11913,,演唱会,其他演唱会,上海
11914,,演唱会,其他演唱会,上海
11915,,演唱会,其他演唱会,上海
11916,,演唱会,其他演唱会,上海
11917,,儿童亲子,其他儿童亲子,马鞍山
11918,,儿童亲子,其他儿童亲子,马鞍山
11919,,儿童亲子,其他儿童亲子,马鞍山
11920,,儿童亲子,其他儿童亲子,马鞍山
11921,,儿童亲子,其他儿童亲子,马鞍山
11922,,儿童亲子,其他儿童亲子,马鞍山
11923,,儿童亲子,其他儿童亲子,马鞍山
11924,,儿童亲子,其他儿童亲子,马鞍山
11925,,儿童亲子,其他儿童亲子,马鞍山
11926,,体育,其他体育,阿坝
11927,,体育,其他体育,阿坝
11928,,体育,其他体育,阿坝
11929,,体育,其他体育,阿坝
11930,,体育,其他体育,阿坝
11931,,体育,其他体育,阿坝
11932,,体育,其他体育,阿坝
11933,,体育,其他体育,阿坝
11934,,体育,其他体育,阿坝
11935,,舞蹈芭蕾,舞蹈,西安
11936,,舞蹈芭蕾,舞蹈,西安
11937,,舞蹈芭蕾,舞蹈,西安
11938,,舞蹈芭蕾,舞蹈,西安
11939,,舞蹈芭蕾,舞蹈,西安
11940,,舞蹈芭蕾,舞蹈,西安
11941,,舞蹈芭蕾,舞蹈,西安
11942,,舞蹈芭蕾,舞蹈,西安
11943,,舞蹈芭蕾,舞蹈,西安
11944,,展览休闲,其他展览休闲,苏州
11945,,展览休闲,其他展览休闲,苏州
11946,,展览休闲,其他展览休闲,苏州
11947,,展览休闲,其他展览休闲,苏州
11948,,展览休闲,其他展览休闲,苏州
11949,,展览休闲,其他展览休闲,苏州
11950,,展览休闲,其他展览休闲,苏州
11951,,展览休闲,其他展览休闲,苏州
11952,,展览休闲,其他展览休闲,苏州
11953,,话剧歌剧,话剧,深圳
11954,,话剧歌剧,话剧,深圳
11955,,话剧歌剧,话剧,深圳
11956,,话剧歌剧,话剧,深圳
11957,,话剧歌剧,话剧,深圳
11958,,话剧歌剧,话剧,深圳
11959,,话剧歌剧,话剧,深圳
11960,,话剧歌剧,话剧,深圳
11961,,话剧歌剧,话剧,深圳
11962,,话剧歌剧,话剧,深圳
11963,,话剧歌剧,话剧,深圳
11964,,话剧歌剧,话剧,深圳
11965,,话剧歌剧,话剧,深圳
11966,,话剧歌剧,话剧,深圳
11967,,话剧歌剧,话剧,深圳
11968,,话剧歌剧,话剧,深圳
11969,,话剧歌剧,话剧,深圳
11970,,话剧歌剧,话剧,深圳
11971,,展览休闲,展会,北京
11972,,展览休闲,展会,北京
11973,,展览休闲,展会,北京
11974,,展览休闲,展会,北京
11975,,展览休闲,展会,北京
11976,,展览休闲,展会,北京
11977,,展览休闲,展会,北京
11978,,展览休闲,展会,北京
11979,,展览休闲,展会,北京
11980,,演唱会,其他演唱会,杭州
11981,,演唱会,其他演唱会,杭州
11982,,演唱会,其他演唱会,杭州
11983,,演唱会,其他演唱会,杭州
11984,,演唱会,其他演唱会,杭州
11985,,演唱会,其他演唱会,杭州
11986,,演唱会,其他演唱会,杭州
11987,,演唱会,其他演唱会,杭州
11988,,演唱会,其他演唱会,杭州
11989,,儿童亲子,其他儿童亲子,珠海
11990,,儿童亲子,其他儿童亲子,珠海
11991,,儿童亲子,其他儿童亲子,珠海
11992,,儿童亲子,其他儿童亲子,珠海
11993,,儿童亲子,其他儿童亲子,珠海
11994,,儿童亲子,其他儿童亲子,珠海
11995,,儿童亲子,其他儿童亲子,珠海
11996,,儿童亲子,其他儿童亲子,珠海
11997,,儿童亲子,其他儿童亲子,珠海
11998,,儿童亲子,其他儿童亲子,珠海
11999,,儿童亲子,其他儿童亲子,珠海
12000,,儿童亲子,其他儿童亲子,珠海
12001,,儿童亲子,其他儿童亲子,珠海
12002,,儿童亲子,其他儿童亲子,珠海
12003,,儿童亲子,其他儿童亲子,珠海
12004,,儿童亲子,其他儿童亲子,珠海
12005,,儿童亲子,其他儿童亲子,珠海
12006,,儿童亲子,其他儿童亲子,珠海
12007,,曲苑杂坛,其他曲苑杂坛,重庆
12008,,曲苑杂坛,其他曲苑杂坛,重庆
12009,,曲苑杂坛,其他曲苑杂坛,重庆
12010,,曲苑杂坛,其他曲苑杂坛,重庆
12011,,曲苑杂坛,其他曲苑杂坛,重庆
12012,,曲苑杂坛,其他曲苑杂坛,重庆
12013,,曲苑杂坛,其他曲苑杂坛,重庆
12014,,曲苑杂坛,其他曲苑杂坛,重庆
12015,,曲苑杂坛,其他曲苑杂坛,重庆
12016,,演唱会,其他演唱会,广州
12017,,演唱会,其他演唱会,广州
12018,,演唱会,其他演唱会,广州
12019,,演唱会,其他演唱会,广州
12020,,演唱会,其他演唱会,广州
12021,,演唱会,其他演唱会,广州
12022,,演唱会,其他演唱会,广州
12023,,演唱会,其他演唱会,广州
12024,,演唱会,其他演唱会,广州
12025,,演唱会,其他演唱会,杭州
12026,,演唱会,其他演唱会,杭州
12027,,演唱会,其他演唱会,杭州
12028,,演唱会,其他演唱会,杭州
12029,,演唱会,其他演唱会,杭州
12030,,演唱会,其他演唱会,杭州
12031,,演唱会,其他演唱会,杭州
12032,,演唱会,其他演唱会,杭州
12033,,演唱会,其他演唱会,杭州
12034,,话剧歌剧,音乐剧,深圳
12035,,话剧歌剧,音乐剧,深圳
12036,,话剧歌剧,音乐剧,深圳
12037,,话剧歌剧,音乐剧,深圳
12038,,话剧歌剧,音乐剧,深圳
12039,,话剧歌剧,音乐剧,深圳
12040,,话剧歌剧,音乐剧,深圳
12041,,话剧歌剧,音乐剧,深圳
12042,,话剧歌剧,音乐剧,深圳
12043,,话剧歌剧,话剧,上海
12044,,话剧歌剧,话剧,上海
12045,,话剧歌剧,话剧,上海
12046,,话剧歌剧,话剧,上海
12047,,话剧歌剧,话剧,上海
12048,,话剧歌剧,话剧,上海
12049,,话剧歌剧,话剧,上海
12050,,话剧歌剧,话剧,上海
12051,,话剧歌剧,话剧,上海
12052,,展览休闲,展会,哈尔滨
12053,,展览休闲,展会,哈尔滨
12054,,展览休闲,展会,哈尔滨
12055,,展览休闲,展会,哈尔滨
12056,,展览休闲,展会,哈尔滨
12057,,展览休闲,展会,哈尔滨
12058,,展览休闲,展会,哈尔滨
12059,,展览休闲,展会,哈尔滨
12060,,展览休闲,展会,哈尔滨
12061,,儿童亲子,其他儿童亲子,济南
12062,,儿童亲子,其他儿童亲子,济南
12063,,儿童亲子,其他儿童亲子,济南
12064,,儿童亲子,其他儿童亲子,济南
12065,,儿童亲子,其他儿童亲子,济南
12066,,儿童亲子,其他儿童亲子,济南
12067,,儿童亲子,其他儿童亲子,济南
12068,,儿童亲子,其他儿童亲子,济南
12069,,儿童亲子,其他儿童亲子,济南
12070,,话剧歌剧,话剧,南京
12071,,话剧歌剧,话剧,南京
12072,,话剧歌剧,话剧,南京
12073,,话剧歌剧,话剧,南京
12074,,话剧歌剧,话剧,南京
12075,,话剧歌剧,话剧,南京
12076,,话剧歌剧,话剧,南京
12077,,话剧歌剧,话剧,南京
12078,,话剧歌剧,话剧,南京
12079,,儿童亲子,其他儿童亲子,重庆
12080,,儿童亲子,其他儿童亲子,重庆
12081,,儿童亲子,其他儿童亲子,重庆
12082,,儿童亲子,其他儿童亲子,重庆
12083,,儿童亲子,其他儿童亲子,重庆
12084,,儿童亲子,其他儿童亲子,重庆
12085,,儿童亲子,其他儿童亲子,重庆
12086,,儿童亲子,其他儿童亲子,重庆
12087,,儿童亲子,其他儿童亲子,重庆
12088,,儿童亲子,其他儿童亲子,杭州
12089,,儿童亲子,其他儿童亲子,杭州
12090,,儿童亲子,其他儿童亲子,杭州
12091,,儿童亲子,其他儿童亲子,杭州
12092,,儿童亲子,其他儿童亲子,杭州
12093,,儿童亲子,其他儿童亲子,杭州
12094,,儿童亲子,其他儿童亲子,杭州
12095,,儿童亲子,其他儿童亲子,杭州
12096,,儿童亲子,其他儿童亲子,杭州
12097,,话剧歌剧,话剧,深圳
12098,,话剧歌剧,话剧,深圳
12099,,话剧歌剧,话剧,深圳
12100,,话剧歌剧,话剧,深圳
12101,,话剧歌剧,话剧,深圳
12102,,话剧歌剧,话剧,深圳
12103,,话剧歌剧,话剧,深圳
12104,,话剧歌剧,话剧,深圳
12105,,话剧歌剧,话剧,深圳
12106,,音乐会,其他音乐会,上海
12107,,音乐会,其他音乐会,上海
12108,,音乐会,其他音乐会,上海
12109,,音乐会,其他音乐会,上海
12110,,音乐会,其他音乐会,上海
12111,,音乐会,其他音乐会,上海
12112,,音乐会,其他音乐会,上海
12113,,音乐会,其他音乐会,上海
12114,,音乐会,其他音乐会,上海
12115,,音乐会,其他音乐会,上海
12116,,音乐会,其他音乐会,上海
12117,,音乐会,其他音乐会,上海
12118,,音乐会,其他音乐会,上海
12119,,音乐会,其他音乐会,上海
12120,,音乐会,其他音乐会,上海
12121,,音乐会,其他音乐会,上海
12122,,音乐会,其他音乐会,上海
12123,,音乐会,其他音乐会,上海
12124,,话剧歌剧,话剧,广州
12125,,话剧歌剧,话剧,广州
12126,,话剧歌剧,话剧,广州
12127,,话剧歌剧,话剧,广州
12128,,话剧歌剧,话剧,广州
12129,,话剧歌剧,话剧,广州
12130,,话剧歌剧,话剧,广州
12131,,话剧歌剧,话剧,广州
12132,,话剧歌剧,话剧,广州
12133,,儿童亲子,其他儿童亲子,天津
12134,,儿童亲子,其他儿童亲子,天津
12135,,儿童亲子,其他儿童亲子,天津
12136,,儿童亲子,其他儿童亲子,天津
12137,,儿童亲子,其他儿童亲子,天津
12138,,儿童亲子,其他儿童亲子,天津
12139,,儿童亲子,其他儿童亲子,天津
12140,,儿童亲子,其他儿童亲子,天津
12141,,儿童亲子,其他儿童亲子,天津
12142,,话剧歌剧,话剧,广州
12143,,话剧歌剧,话剧,广州
12144,,话剧歌剧,话剧,广州
12145,,话剧歌剧,话剧,广州
12146,,话剧歌剧,话剧,广州
12147,,话剧歌剧,话剧,广州
12148,,话剧歌剧,话剧,广州
12149,,话剧歌剧,话剧,广州
12150,,话剧歌剧,话剧,广州
12151,,话剧歌剧,话剧,广州
12152,,话剧歌剧,话剧,广州
12153,,话剧歌剧,话剧,广州
12154,,话剧歌剧,话剧,广州
12155,,话剧歌剧,话剧,广州
12156,,话剧歌剧,话剧,广州
12157,,话剧歌剧,话剧,广州
12158,,话剧歌剧,话剧,广州
12159,,话剧歌剧,话剧,广州
12160,,展览休闲,展会,上海
12161,,展览休闲,展会,上海
12162,,展览休闲,展会,上海
12163,,展览休闲,展会,上海
12164,,展览休闲,展会,上海
12165,,展览休闲,展会,上海
12166,,展览休闲,展会,上海
12167,,展览休闲,展会,上海
12168,,展览休闲,展会,上海
12169,,音乐会,其他音乐会,昆明
12170,,音乐会,其他音乐会,昆明
12171,,音乐会,其他音乐会,昆明
12172,,音乐会,其他音乐会,昆明
12173,,音乐会,其他音乐会,昆明
12174,,音乐会,其他音乐会,昆明
12175,,音乐会,其他音乐会,昆明
12176,,音乐会,其他音乐会,昆明
12177,,音乐会,其他音乐会,昆明
12178,,话剧歌剧,话剧,广州
12179,,话剧歌剧,话剧,广州
12180,,话剧歌剧,话剧,广州
12181,,话剧歌剧,话剧,广州
12182,,话剧歌剧,话剧,广州
12183,,话剧歌剧,话剧,广州
12184,,话剧歌剧,话剧,广州
12185,,话剧歌剧,话剧,广州
12186,,话剧歌剧,话剧,广州
12187,,儿童亲子,其他儿童亲子,武汉
12188,,儿童亲子,其他儿童亲子,武汉
12189,,儿童亲子,其他儿童亲子,武汉
12190,,儿童亲子,其他儿童亲子,武汉
12191,,儿童亲子,其他儿童亲子,武汉
12192,,儿童亲子,其他儿童亲子,武汉
12193,,儿童亲子,其他儿童亲子,武汉
12194,,儿童亲子,其他儿童亲子,武汉
12195,,儿童亲子,其他儿童亲子,武汉
12196,,儿童亲子,其他儿童亲子,重庆
12197,,儿童亲子,其他儿童亲子,重庆
12198,,儿童亲子,其他儿童亲子,重庆
12199,,儿童亲子,其他儿童亲子,重庆
12200,,儿童亲子,其他儿童亲子,重庆
12201,,儿童亲子,其他儿童亲子,重庆
12202,,儿童亲子,其他儿童亲子,重庆
12203,,儿童亲子,其他儿童亲子,重庆
12204,,儿童亲子,其他儿童亲子,重庆
12205,,展览休闲,展会,上海
12206,,展览休闲,展会,上海
12207,,展览休闲,展会,上海
12208,,展览休闲,展会,上海
